요금제명,입실,퇴실,이용,위치,금액,구분,고객
입장권(종일권),2021-04-22 15:31,2021-04-22 18:40,오전 3:08:00,선불기2,6500,퇴실,customer337394
한국대생 입장권(종일권),2021-04-22 15:29,2021-04-22 18:10,오전 2:41:00,선불기2,5500,퇴실,customer513110
한국대생 입장권(종일권),2021-04-22 15:29,2021-04-22 20:33,오전 5:04:00,선불기2,5500,퇴실,customer483942
한국대생 입장권(종일권),2021-04-22 15:28,2021-04-22 18:11,오전 2:42:00,선불기2,6000,퇴실,customer321349
한국대생 입장권(종일권),2021-04-22 15:27,2021-04-22 18:11,오전 2:44:00,선불기2,6000,퇴실,customer520901
한국대생 입장권(종일권),2021-04-22 15:27,2021-04-22 18:11,오전 2:44:00,선불기2,6000,퇴실,customer940638
한국대생 입장권(종일권),2021-04-22 14:56,2021-04-23 3:11,오후 12:15:00,선불기2,7000,퇴실,customer330118
한국대생 입장권(종일권),2021-04-22 14:51,2021-04-22 16:53,오전 2:02:00,선불기2,5500,퇴실,customer999138
한국대생 입장권(종일권),2021-04-22 14:51,2021-04-22 16:53,오전 2:02:00,선불기2,5500,퇴실,customer999138
한국대생 입장권(종일권),2021-04-22 14:42,2021-04-22 21:01,오전 6:18:00,선불기2,6500,퇴실,customer566413
한국대생 입장권(종일권),2021-04-22 14:42,2021-04-22 21:01,오전 6:18:00,선불기2,7000,퇴실,customer566413
한국대생 입장권(종일권),2021-04-22 14:33,2021-04-22 22:37,오전 8:04:00,선불기2,6000,퇴실,customer400462
한국대생 입장권(종일권),2021-04-22 14:25,2021-04-22 19:21,오전 4:56:00,선불기2,5500,퇴실,customer296897
한국대생 입장권(종일권),2021-04-22 14:12,2021-04-22 19:21,오전 5:09:00,선불기2,6500,퇴실,customer908204
입장권(종일권),2021-04-22 13:53,2021-04-22 17:42,오전 3:49:00,선불기2,6500,퇴실,customer338849
한국대생 입장권(종일권),2021-04-22 13:49,2021-04-22 15:43,오전 1:54:00,선불기2,7000,퇴실,customer433316
한국대생 입장권(종일권),2021-04-22 13:49,2021-04-22 15:43,오전 1:54:00,선불기2,6000,퇴실,customer433316
한국대생 입장권(종일권),2021-04-22 13:45,2021-04-22 21:24,오전 7:39:00,선불기2,5500,퇴실,customer765371
한국대생 입장권(종일권),2021-04-22 13:01,2021-04-22 18:20,오전 5:19:00,선불기2,7000,퇴실,customer495804
한국대생 입장권(종일권),2021-04-22 12:57,2021-04-22 16:38,오전 3:41:00,선불기2,6500,퇴실,customer476207
시간요금제(1시간),2021-04-22 12:54,2021-04-22 14:18,오전 1:24:00,선불기2,2500,퇴실,customer533118
한국대생 입장권(종일권),2021-04-22 12:34,2021-04-22 16:29,오전 3:55:00,선불기2,6000,퇴실,customer879646
한국대생 입장권(종일권),2021-04-22 12:30,2021-04-22 17:52,오전 5:22:00,선불기2,6000,퇴실,customer660116
한국대생 입장권(종일권),2021-04-22 11:49,2021-04-22 16:58,오전 5:09:00,선불기2,6000,퇴실,customer507111
한국대생 입장권(종일권),2021-04-22 11:48,2021-04-22 18:20,오전 6:32:00,선불기2,5500,퇴실,customer369688
한국대생 입장권(종일권),2021-04-22 11:47,2021-04-23 0:07,오후 12:19:00,선불기2,5500,퇴실,customer888086
한국대생 입장권(종일권),2021-04-22 11:47,2021-04-22 16:59,오전 5:12:00,선불기2,5500,퇴실,customer495810
한국대생 입장권(종일권),2021-04-22 11:46,2021-04-22 18:19,오전 6:33:00,선불기2,5500,퇴실,customer442768
한국대생 입장권(종일권),2021-04-22 11:45,2021-04-22 13:37,오전 1:52:00,선불기2,5500,퇴실,customer894674
한국대생 입장권(종일권),2021-04-22 11:44,2021-04-22 18:20,오전 6:36:00,선불기2,6500,퇴실,customer515913
한국대생 입장권(종일권),2021-04-22 11:44,2021-04-22 18:20,오전 6:36:00,선불기2,7500,퇴실,customer515913
한국대생 입장권(종일권),2021-04-22 11:28,2021-04-22 12:34,오전 1:06:00,선불기2,6000,퇴실,customer278673
한국대생 입장권(종일권),2021-04-22 10:32,2021-04-22 12:35,오전 2:03:00,선불기2,6000,퇴실,customer870357
한국대생 입장권(종일권),2021-04-22 10:29,2021-04-22 12:33,오전 2:04:00,선불기2,6000,퇴실,customer731655
한국대생 입장권(종일권),2021-04-22 10:16,2021-04-22 12:36,오전 2:20:00,선불기2,6000,퇴실,customer640783
한국대생 입장권(종일권),2021-04-22 10:16,2021-04-22 12:36,오전 2:20:00,선불기2,6000,퇴실,customer640783
한국대생 입장권(종일권),2021-04-22 10:05,2021-04-22 12:33,오전 2:28:00,선불기2,5500,퇴실,customer993844
기간권,2021-04-22 8:55,2021-04-22 16:58,오전 8:03:00,선불기2,0,퇴실,customer440840
심야-조조무제한(06시까지),2021-04-22 8:39,2021-04-22 12:07,오전 3:28:00,선불기2,5000,퇴실,customer723455
심야-조조무제한(06시까지),2021-04-22 3:04,2021-04-22 5:47,오전 2:43:00,선불기2,5000,퇴실,customer625018
심야-조조무제한(06시까지),2021-04-22 1:28,2021-04-22 5:12,오전 3:44:00,선불기2,5000,퇴실,customer542916
심야-조조무제한(06시까지),2021-04-22 1:28,2021-04-22 5:12,오전 3:44:00,선불기2,5000,퇴실,customer232481
심야-조조무제한(06시까지),2021-04-22 0:14,2021-04-22 3:09,오전 2:55:00,선불기2,5000,퇴실,customer406946
심야-조조무제한(06시까지),2021-04-21 23:55,2021-04-22 10:02,오전 10:07:00,선불기2,5000,퇴실,customer304301
심야-조조무제한(06시까지),2021-04-21 23:54,2021-04-22 10:04,오전 10:10:00,선불기2,5000,퇴실,customer343645
심야-조조무제한(06시까지),2021-04-21 23:54,2021-04-22 10:02,오전 10:08:00,선불기2,5000,퇴실,customer293180
심야-조조무제한(06시까지),2021-04-21 23:48,2021-04-22 1:14,오전 1:26:00,선불기2,5000,퇴실,customer987689
심야-조조무제한(06시까지),2021-04-21 23:23,2021-04-22 4:58,오전 5:35:00,선불기2,5000,퇴실,customer419239
심야-조조무제한(06시까지),2021-04-21 23:14,2021-04-22 4:43,오전 5:29:00,선불기2,5000,퇴실,customer534349
심야-조조무제한(06시까지),2021-04-21 23:14,2021-04-22 4:43,오전 5:29:00,선불기2,5000,퇴실,customer534349
심야-조조무제한(06시까지),2021-04-21 23:08,2021-04-22 5:50,오전 6:42:00,선불기2,5000,퇴실,customer952777
심야-조조무제한(06시까지),2021-04-21 23:08,2021-04-22 4:53,오전 5:45:00,선불기2,5000,퇴실,customer243036
심야-조조무제한(06시까지),2021-04-21 22:43,2021-04-22 3:28,오전 4:45:00,선불기2,5000,퇴실,customer595119
심야-조조무제한(06시까지),2021-04-21 22:43,2021-04-22 3:28,오전 4:45:00,선불기2,5000,퇴실,customer595119
심야-조조무제한(06시까지),2021-04-21 22:43,2021-04-22 4:39,오전 5:56:00,선불기2,5000,퇴실,customer296454
심야-조조무제한(06시까지),2021-04-21 22:42,2021-04-22 4:38,오전 5:56:00,선불기2,5000,퇴실,customer935880
심야-조조무제한(06시까지),2021-04-21 22:30,2021-04-22 3:37,오전 5:07:00,선불기2,5000,퇴실,customer898612
심야-조조무제한(06시까지),2021-04-21 22:30,2021-04-22 3:37,오전 5:07:00,선불기2,5000,퇴실,customer898612
심야-조조무제한(06시까지),2021-04-21 22:29,2021-04-22 1:59,오전 3:30:00,선불기2,5000,퇴실,customer360512
심야-조조무제한(06시까지),2021-04-21 22:29,2021-04-22 1:59,오전 3:30:00,선불기2,5000,퇴실,customer360512
심야-조조무제한(06시까지),2021-04-21 22:20,2021-04-22 3:10,오전 4:50:00,선불기2,5000,퇴실,customer276352
심야-조조무제한(06시까지),2021-04-21 22:03,2021-04-22 1:57,오전 3:54:00,선불기2,5000,퇴실,customer249619
심야-조조무제한(06시까지),2021-04-21 22:01,2021-04-22 5:56,오전 7:55:00,선불기2,5000,퇴실,customer640434
심야-조조무제한(06시까지),2021-04-21 21:44,2021-04-22 1:57,오전 4:13:00,선불기2,5000,퇴실,customer886466
심야-조조무제한(06시까지),2021-04-21 21:41,2021-04-22 5:52,오전 8:11:00,선불기2,5000,퇴실,customer999138
한국대생 입장권(종일권),2021-04-21 21:37,2021-04-22 3:42,오전 6:05:00,선불기2,6000,퇴실,customer910882
한국대생 입장권(종일권),2021-04-21 21:37,2021-04-22 3:42,오전 6:05:00,선불기2,6000,퇴실,customer910882
한국대생 입장권(종일권),2021-04-21 21:30,2021-04-22 5:51,오전 8:21:00,선불기2,7500,퇴실,customer294739
한국대생 입장권(종일권),2021-04-21 21:29,2021-04-22 2:29,오전 5:00:00,선불기2,6000,퇴실,customer473404
한국대생 입장권(종일권),2021-04-21 21:12,2021-04-22 3:24,오전 6:12:00,선불기2,7000,퇴실,customer902987
한국대생 입장권(종일권),2021-04-21 21:11,2021-04-22 3:24,오전 6:13:00,선불기2,7500,퇴실,customer824828
한국대생 입장권(종일권),2021-04-21 21:10,2021-04-22 3:24,오전 6:14:00,선불기2,7000,퇴실,customer820131
심야-조조무제한(06시까지),2021-04-21 21:07,2021-04-22 5:51,오전 8:44:00,선불기2,5000,퇴실,customer935004
심야-조조무제한(06시까지),2021-04-21 21:00,2021-04-22 5:56,오전 8:56:00,선불기2,5000,퇴실,customer344936
심야-조조무제한(06시까지),2021-04-21 21:00,2021-04-22 5:56,오전 8:56:00,선불기2,5000,퇴실,customer344936
심야-조조무제한(06시까지),2021-04-21 21:00,2021-04-22 5:56,오전 8:56:00,선불기2,5000,퇴실,customer344936
한국대생 입장권(종일권),2021-04-21 20:56,2021-04-22 2:51,오전 5:55:00,선불기2,6000,퇴실,customer450429
한국대생 입장권(종일권),2021-04-21 20:55,2021-04-22 9:24,오후 12:29:00,선불기2,6000,퇴실,customer334561
한국대생 입장권(종일권),2021-04-21 20:52,2021-04-22 2:29,오전 5:37:00,선불기2,7500,퇴실,customer775594
시간요금제(1시간),2021-04-21 20:41,2021-04-21 21:22,오전 12:41:00,선불기2,2500,퇴실,customer559753
한국대생 입장권(종일권),2021-04-21 20:22,2021-04-22 0:42,오전 4:20:00,선불기2,7000,퇴실,customer384256
한국대생 입장권(종일권),2021-04-21 20:22,2021-04-22 0:42,오전 4:20:00,선불기2,6000,퇴실,customer384256
한국대생 입장권(종일권),2021-04-21 20:15,2021-04-21 21:21,오전 1:06:00,선불기2,6500,퇴실,customer660116
한국대생 입장권(종일권),2021-04-21 20:12,2021-04-21 21:56,오전 1:44:00,선불기2,5500,퇴실,customer295188
한국대생 입장권(종일권),2021-04-21 20:12,2021-04-21 21:56,오전 1:44:00,선불기2,6000,퇴실,customer295188
한국대생 입장권(종일권),2021-04-21 20:12,2021-04-21 21:56,오전 1:44:00,선불기2,6500,퇴실,customer295188
한국대생 입장권(종일권),2021-04-21 20:06,2021-04-21 22:19,오전 2:13:00,선불기2,7500,퇴실,customer442768
한국대생 입장권(종일권),2021-04-21 20:06,2021-04-21 22:19,오전 2:13:00,선불기2,5500,퇴실,customer347037
한국대생 입장권(종일권),2021-04-21 20:05,2021-04-21 21:21,오전 1:16:00,선불기2,6000,퇴실,customer507111
한국대생 입장권(종일권),2021-04-21 20:04,2021-04-21 22:19,오전 2:15:00,선불기2,5500,퇴실,customer894674
한국대생 입장권(종일권),2021-04-21 20:00,2021-04-21 23:44,오전 3:44:00,선불기2,6500,퇴실,customer944741
한국대생 입장권(종일권),2021-04-21 20:00,2021-04-21 23:44,오전 3:44:00,선불기2,7500,퇴실,customer944741
한국대생 입장권(종일권),2021-04-21 19:36,2021-04-22 2:55,오전 7:19:00,선불기2,6500,퇴실,customer688222
한국대생 입장권(종일권),2021-04-21 19:36,2021-04-22 2:55,오전 7:19:00,선불기2,5500,퇴실,customer688222
한국대생 입장권(종일권),2021-04-21 19:34,2021-04-22 0:46,오전 5:12:00,선불기2,5500,퇴실,customer420173
한국대생 입장권(종일권),2021-04-21 19:31,2021-04-22 8:19,오후 12:48:00,선불기2,6000,퇴실,customer973249
한국대생 입장권(종일권),2021-04-21 19:28,2021-04-22 3:01,오전 7:33:00,선불기2,6000,퇴실,customer728172
한국대생 입장권(종일권),2021-04-21 19:27,2021-04-21 21:33,오전 2:06:00,선불기2,6000,퇴실,customer266284
한국대생 입장권(종일권),2021-04-21 19:19,2021-04-22 3:43,오전 8:24:00,선불기2,5500,퇴실,customer899296
한국대생 입장권(종일권),2021-04-21 19:19,2021-04-22 3:43,오전 8:24:00,선불기2,6500,퇴실,customer899296
한국대생 입장권(종일권),2021-04-21 19:14,2021-04-21 23:14,오전 4:00:00,선불기2,5500,퇴실,customer946307
한국대생 입장권(종일권),2021-04-21 19:14,2021-04-21 23:13,오전 3:59:00,선불기2,5500,퇴실,customer326507
한국대생 입장권(종일권),2021-04-21 19:13,2021-04-21 23:13,오전 4:00:00,선불기2,7000,퇴실,customer579990
한국대생 입장권(종일권),2021-04-21 18:42,2021-04-22 2:00,오전 7:18:00,선불기2,6000,퇴실,customer335908
한국대생 입장권(종일권),2021-04-21 18:42,2021-04-22 2:00,오전 7:18:00,선불기2,6500,퇴실,customer335908
한국대생 입장권(종일권),2021-04-21 18:42,2021-04-22 2:00,오전 7:18:00,선불기2,6000,퇴실,customer335908
한국대생 입장권(종일권),2021-04-21 18:42,2021-04-22 2:00,오전 7:18:00,선불기2,6000,퇴실,customer335908
한국대생 입장권(종일권),2021-04-21 18:33,2021-04-22 5:52,오전 11:19:00,선불기2,6000,퇴실,customer231654
한국대생 입장권(종일권),2021-04-21 18:33,2021-04-22 5:52,오전 11:19:00,선불기2,6000,퇴실,customer231654
한국대생 입장권(종일권),2021-04-21 18:30,2021-04-22 0:46,오전 6:16:00,선불기2,5500,퇴실,customer321888
한국대생 입장권(종일권),2021-04-21 18:28,2021-04-21 23:34,오전 5:06:00,선불기2,7000,퇴실,customer640009
한국대생 입장권(종일권),2021-04-21 18:28,2021-04-21 23:34,오전 5:06:00,선불기2,7500,퇴실,customer640009
한국대생 입장권(종일권),2021-04-21 18:23,2021-04-22 3:25,오전 9:02:00,선불기2,6000,퇴실,customer535343
한국대생 입장권(종일권),2021-04-21 18:18,2021-04-21 20:45,오전 2:27:00,선불기2,5500,퇴실,customer894328
한국대생 입장권(종일권),2021-04-21 18:18,2021-04-21 20:45,오전 2:27:00,선불기2,6500,퇴실,customer894328
한국대생 입장권(종일권),2021-04-21 18:17,2021-04-21 20:45,오전 2:28:00,선불기2,6000,퇴실,customer739436
한국대생 입장권(종일권),2021-04-21 18:17,2021-04-21 20:45,오전 2:28:00,선불기2,6000,퇴실,customer739436
한국대생 입장권(종일권),2021-04-21 18:13,2021-04-21 23:00,오전 4:47:00,선불기2,6000,퇴실,customer212216
한국대생 입장권(종일권),2021-04-21 18:08,2021-04-22 0:27,오전 6:19:00,선불기2,6000,퇴실,customer381617
한국대생 입장권(종일권),2021-04-21 18:01,2021-04-21 21:07,오전 3:06:00,선불기2,6500,퇴실,customer879418
한국대생 입장권(종일권),2021-04-21 18:00,2021-04-22 1:06,오전 7:06:00,선불기2,6500,퇴실,customer944432
한국대생 입장권(종일권),2021-04-21 17:59,2021-04-22 1:06,오전 7:07:00,선불기2,6000,퇴실,customer635298
한국대생 입장권(종일권),2021-04-21 17:51,2021-04-22 5:54,오후 12:03:00,선불기2,5500,퇴실,customer405635
시간요금제(3시간),2021-04-21 17:50,2021-04-21 21:08,오전 3:18:00,선불기2,7000,퇴실,customer296897
한국대생 입장권(종일권),2021-04-21 17:49,2021-04-21 19:59,오전 2:10:00,선불기2,7500,퇴실,customer587521
한국대생 입장권(종일권),2021-04-21 17:47,2021-04-21 20:00,오전 2:13:00,선불기2,7500,퇴실,customer642693
기간권,2021-04-21 17:31,2021-04-21 23:52,오전 6:21:00,선불기2,0,퇴실,customer666446
기간권,2021-04-21 17:29,2021-04-21 17:31,오전 12:02:00,선불기2,0,퇴실,customer666446
한국대생 입장권(종일권),2021-04-21 17:22,2021-04-21 19:56,오전 2:34:00,선불기2,6500,퇴실,customer469681
기간권,2021-04-21 16:55,2021-04-21 17:28,오전 12:33:00,선불기2,0,퇴실,customer666446
한국대생 입장권(종일권),2021-04-21 16:37,2021-04-21 19:33,오전 2:56:00,선불기2,7000,퇴실,customer568769
한국대생 입장권(종일권),2021-04-21 16:33,2021-04-22 0:30,오전 7:57:00,선불기2,6000,퇴실,customer331791
한국대생 입장권(종일권),2021-04-21 16:14,2021-04-22 0:30,오전 8:16:00,선불기2,6000,퇴실,customer686280
한국대생 입장권(종일권),2021-04-21 15:50,2021-04-21 23:15,오전 7:25:00,선불기2,5500,퇴실,customer241112
한국대생 입장권(종일권),2021-04-21 15:14,2021-04-21 23:15,오전 8:01:00,선불기2,6500,퇴실,customer673738
한국대생 입장권(종일권),2021-04-21 15:13,2021-04-21 23:15,오전 8:02:00,선불기2,6000,퇴실,customer453494
한국대생 입장권(종일권),2021-04-21 15:12,2021-04-21 20:25,오전 5:13:00,선불기2,6000,퇴실,customer913193
한국대생 입장권(종일권),2021-04-21 15:11,2021-04-21 20:25,오전 5:14:00,선불기2,6500,퇴실,customer291781
한국대생 입장권(종일권),2021-04-21 15:10,2021-04-21 19:33,오전 4:22:00,선불기2,7000,퇴실,customer400462
한국대생 입장권(종일권),2021-04-21 15:09,2021-04-21 19:33,오전 4:24:00,선불기2,6000,퇴실,customer408250
한국대생 입장권(종일권),2021-04-21 15:08,2021-04-21 19:32,오전 4:24:00,선불기2,6000,퇴실,customer669717
한국대생 입장권(종일권),2021-04-21 15:00,2021-04-21 15:44,오전 12:44:00,선불기2,6500,퇴실,customer947963
한국대생 입장권(종일권),2021-04-21 14:56,2021-04-21 17:14,오전 2:18:00,선불기2,6500,퇴실,customer554274
한국대생 입장권(종일권),2021-04-21 14:54,2021-04-21 21:15,오전 6:21:00,선불기2,6000,퇴실,customer727543
한국대생 입장권(종일권),2021-04-21 14:53,2021-04-21 20:27,오전 5:34:00,선불기2,6000,퇴실,customer221282
한국대생 입장권(종일권),2021-04-21 14:36,2021-04-21 16:49,오전 2:13:00,선불기2,6000,퇴실,customer626489
입장권(종일권),2021-04-21 14:32,2021-04-21 16:32,오전 2:00:00,선불기2,7000,퇴실,customer723470
입장권(종일권),2021-04-21 14:32,2021-04-21 16:32,오전 2:00:00,선불기2,7000,퇴실,customer723470
한국대생 입장권(종일권),2021-04-21 14:23,2021-04-21 19:04,오전 4:41:00,선불기2,6500,퇴실,customer235034
한국대생 입장권(종일권),2021-04-21 14:03,2021-04-21 21:17,오전 7:14:00,선불기2,6500,퇴실,customer342283
시간요금제(1시간),2021-04-21 13:43,2021-04-21 14:41,오전 12:58:00,선불기2,2500,퇴실,customer710128
시간요금제(1시간),2021-04-21 13:43,2021-04-21 14:41,오전 12:58:00,선불기2,2500,퇴실,customer710128
